37159059.7824676,37830424.3571548,38502820.2379147,39176213.2718869,39850570.4780448,40525859.9797765,41202050.9428496,41879113.5180581,42557018.7884736,43235738.7433951
35967539.8541984,36617601.4659612,37268684.0200632,37920752.7572223,38573774.1594089,39227715.876163,39882546.6568995,40538236.2884393,41194755.5376219,41852076.1204996
34789603.6736669,35418681.3776907,36048769.110688,36679831.5090614,37311834.5209464,37944745.3260995,38578532.2624042,39213164.7581635,39848613.2699692,40484849.2470437
33625199.5165673,34233607.0491411,34843012.9577789,35453381.2807982,36064677.4396521,36676868.1522257,37289921.3534017,37903806.1219959,38518492.6137797,39133952.0208784
32474335.5887373,33062382.3973641,33651414.9960561,34241396.8357505,34832292.8226924,35424069.2249732,36016693.5870181,36610134.6510465,37204362.2851498,37799347.4376567
31337069.0578416,31905061.0854642,32474025.1872566,33043924.2423118,33614722.657801,34186386.2685878,34758882.2454985,35332179.0111935,35906246.1632046,36481054.4231841
30213498.247929,30761738.5343326,31310935.8495138,31861052.5214338,32412052.4793131,32963901.1461524,33516565.3406481,34070013.1873621,34624214.0346266,35179138.3985981
29103757.1172649,29632546.2624528,30162275.8597574,30692907.7122102,31224405.2974963,31756733.6532063,32289859.2722584,32823750.007254,33358374.9831637,33893704.5361108
28008011.411194,28517647.9326623,29028206.5952137,29539648.7089033,30051937.3318416,30565037.1479936,31078914.3559637,31593536.5674279,32108872.7145132,32624892.9832423
26926456.0658766,27417236.6724166,27908919.171353,28401464.4176344,28894835.087476,29388995.5485055,29883911.741759,30379551.0740745,30875882.3200822,31372875.5502423
25859313.5656921,26331533.363389,26804632.6652779,27278571.9150025,27753313.4503271,28228821.3653953,28705061.385767,29182000.7546526,29659608.1294251,30137853.5041872
24806833.0463103,25260785.686893,25715593.1057129,26171215.3846141,26627614.5719674,27084754.5367434,27542600.8363866,28001120.5967481,28460282.4030246,28920056.216786
23769289.9996756,24205267.7766024,24642073.0765874,25079665.6742598,25518007.3828004,25957061.899413,26396794.6657591,26837172.7414068,27278164.6890766,27719740.4860515
22746986.485132,23165280.3781096,23584371.8295417,24004220.3652091,24424787.6214782,24846037.181524,25267934.4279054,25690446.4092631,26113541.7197023,26537190.4044773
21740251.7890041,22141151.4522344,22542815.8376742,22945204.2819562,23348278.3053476,23752001.4376472,24156339.0622068,24561258.2754336,24966727.7600335,25372717.6847942
20749443.5085319,21133237.1906713,21517759.7532336,21902970.4002894,22288830.595744,22675303.8770679,23062355.689544,23449953.237787,23838065.3523459,24226662.383272
19774949.0708288,20141923.4435287,20509587.7601162,20877901.1377128,21246825.0367322,21616323.059314,21986360.7716475,22356905.5460675,22727926.4200745,23099393.9830809
18817187.7408012,19167627.5948738,19518715.3432933,19870410.0375108,20222673.1702103,20575468.4533699,20928761.6249765,21282520.2791109,21636713.7156225,21991312.8188719
18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012
18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012,18817187.7408012
18792187.7408012,18792187.7408012,18792187.7408012,18792187.7408012,18792187.7408012,18792187.7408012,18792187.7408012,18792187.7408012,18792187.7408012,18792187.7408012
6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000
6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000
